job_name,plugin_config,n_seed,T_end_s_mean,delta_U_pct_cpu_mean,delta_U_pct_mem_mean,delta_U_pct_eff_mean,delta_R_num_p1_mean,delta_R_num_p2_mean,delta_R_num_p3_mean,delta_R_num_p4_mean,delta_R_num_total_mean,delta_D_num_p1_mean,delta_D_num_p2_mean,delta_D_num_p3_mean,delta_D_num_p4_mean,delta_D_num_total_mean,delta_L_ms_p1_mean,delta_L_ms_p2_mean,delta_L_ms_p3_mean,delta_L_ms_p4_mean,delta_L_ms_total_mean,solver_attempts_mean,solver_optimal_mean,solver_feasible_mean,solver_failed_mean,plan_not_applicable_mean,plan_activated_mean,T_end_s_std,delta_U_pct_cpu_std,delta_U_pct_mem_std,delta_U_pct_eff_std,delta_R_num_p1_std,delta_R_num_p2_std,delta_R_num_p3_std,delta_R_num_p4_std,delta_R_num_total_std,delta_D_num_p1_std,delta_D_num_p2_std,delta_D_num_p3_std,delta_D_num_p4_std,delta_D_num_total_std,delta_L_ms_p1_std,delta_L_ms_p2_std,delta_L_ms_p3_std,delta_L_ms_p4_std,delta_L_ms_total_std,solver_attempts_std,solver_optimal_std,solver_feasible_std,solver_failed_std,plan_not_applicable_std,plan_activated_std
nodes=32_prio=4_arrival=2s,mode=periodic8s_blocking=1_defpreempt=0,3,7199.4338,0.8005,0.5082,0.9051,1.5327,-0.4118,-0.3068,-0.2535,0.5607,-774.6667,-224.0,-172.0,-129.6667,-1300.3333,336.364,987.423,790.5534,897.5621,721.337,44.3333,37.6667,0.3333,6.3333,0.0,38.0,0.3714,0.4119,0.5044,0.4572,0.3098,0.0595,0.1015,0.0323,0.3206,168.4112,34.5109,41.7253,19.8578,235.5511,124.0982,138.3683,283.0569,34.998,145.3179,2.5166,4.0415,0.5774,2.0817,0.0,4.5826
nodes=32_prio=4_arrival=2s,mode=periodic8s_blocking=1_defpreempt=1,3,7199.2908,0.6828,0.3808,0.7339,0.5818,-0.0154,-0.0115,-0.0155,0.5394,186.6667,-8.0,-6.3333,-4.6667,167.6667,-13.4457,43.5527,33.4856,36.7499,21.2981,59.3333,52.6667,0.0,6.6667,0.0,52.6667,0.3014,0.2308,0.3384,0.2166,0.194,0.0089,0.0093,0.0018,0.202,91.6642,5.1962,5.5076,6.5064,78.7993,142.9971,18.7737,9.2116,26.8036,35.4846,15.2753,15.5349,0.0,1.1547,0.0,15.5349
nodes=32_prio=4_arrival=2s,mode=schedulingfailure_blocking=0_defpreempt=0,3,7199.5661,0.347,-0.0296,0.5104,0.6071,-1.0124,-0.7045,-0.1451,-1.255,-943.6667,-626.6667,-461.0,-335.0,-2366.3333,2896.8001,3181.4297,2581.0648,2360.6681,2811.2086,276.6667,205.6667,9.3333,61.6667,5.3333,209.6667,0.4648,0.5217,0.4706,0.4564,0.1229,0.1206,0.157,0.6347,0.9024,127.8958,60.086,58.9237,34.5109,257.1874,653.3652,567.3048,647.7281,445.004,569.3272,17.0098,23.6925,9.2916,18.1751,2.3094,24.0069
nodes=32_prio=4_arrival=2s,mode=schedulingfailure_blocking=0_defpreempt=1,3,7199.381,-0.1757,-0.4952,-0.0665,-0.574,-0.6784,-0.5313,-0.4035,-2.1872,-91.0,-502.0,-379.0,-295.6667,-1267.6667,2481.3762,2059.798,2022.1093,2001.4587,2180.4282,291.0,226.6667,6.0,58.3333,5.3333,227.3333,0.3049,0.5278,0.2841,0.4503,0.3495,0.1112,0.1417,0.067,0.6527,172.9191,55.5608,36.5103,51.5396,267.7636,565.8206,562.9395,695.105,416.7627,562.1459,13.1149,12.897,3.6056,11.2398,3.0551,8.5049
nodes=32_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,3,7199.531,0.1742,-0.1994,0.3472,0.5137,-1.0956,-0.7884,-0.5177,-1.888,-942.0,-658.0,-481.0,-345.3333,-2426.3333,3009.6989,3559.8255,2898.5799,2612.7181,3060.7479,281.0,211.3333,3.6667,66.0,4.0,211.0,0.4345,0.4749,0.4314,0.3757,0.127,0.1928,0.229,0.0854,0.4981,150.1233,65.1844,47.2864,34.0783,267.7916,795.7625,788.1962,1064.3984,797.8486,820.8401,21.5174,28.3078,2.0817,14.0,1.7321,26.0
nodes=32_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,3,7199.3642,-0.264,-0.59,-0.1524,-0.6713,-0.6929,-0.5631,-0.4256,-2.353,-108.0,-487.6667,-377.0,-310.6667,-1283.3333,2495.4496,2173.4262,2127.4601,2028.9033,2242.5582,286.0,215.6667,6.3333,64.0,4.0,218.0,0.4036,0.4778,0.3247,0.39,0.3753,0.0832,0.1351,0.0375,0.6014,93.7923,53.2666,30.1993,18.8768,177.2719,615.1941,507.3292,653.8282,295.5702,537.915,20.8806,32.7159,6.6583,14.7309,2.0,29.2062
nodes=32_prio=4_arrival=2s,mode=stablequeue16s_blocking=0_defpreempt=0,3,7199.2499,0.4434,0.2777,0.5102,1.4528,-0.4747,-0.3726,-0.3604,0.2451,-845.3333,-216.3333,-175.3333,-138.3333,-1375.3333,413.1999,970.632,1049.6613,866.4515,794.7544,30.0,14.6667,0.0,15.3333,0.0,14.6667,0.1992,0.2302,0.3855,0.2708,0.2878,0.027,0.104,0.0476,0.1924,169.6654,30.1054,42.0634,17.6163,230.383,152.7563,283.8411,314.8714,142.6976,198.7494,7.5498,2.8868,0.0,5.0332,0.0,2.8868
nodes=32_prio=4_arrival=2s,mode=stablequeue16s_blocking=0_defpreempt=1,3,7199.1518,0.4266,0.234,0.4954,0.3579,-0.0031,-0.0099,-0.0109,0.334,96.3333,-5.6667,-3.0,-5.0,82.6667,40.7185,40.2495,24.0453,31.1684,35.5733,34.0,17.0,0.0,17.0,0.0,17.0,0.1973,0.2797,0.2616,0.2152,0.1868,0.016,0.017,0.0123,0.2176,46.0471,5.1316,2.0,4.3589,54.8574,19.2677,42.1905,44.4567,36.2281,21.5138,5.2915,2.6458,0.0,2.6458,0.0,2.6458
nodes=32_prio=4_arrival=2s,mode=stablequeue16s_blocking=1_defpreempt=0,3,7199.4266,0.3821,0.2879,0.4483,1.4706,-0.5246,-0.3749,-0.3388,0.2323,-822.0,-210.3333,-173.3333,-125.3333,-1331.0,363.0438,979.2581,992.2704,1028.2775,792.9695,29.6667,14.3333,0.0,15.3333,0.0,14.3333,0.4179,0.2134,0.4251,0.2768,0.266,0.0712,0.0621,0.0529,0.236,181.6673,44.5009,43.1432,23.6714,277.5338,212.8759,177.7798,65.5529,316.3696,177.979,9.8658,4.9329,0.0,5.1316,0.0,4.9329
nodes=32_prio=4_arrival=2s,mode=stablequeue16s_blocking=1_defpreempt=1,3,7199.0517,0.3522,0.1751,0.3708,0.2777,-0.0016,-0.0035,-0.0099,0.2627,84.3333,-3.3333,1.3333,-1.0,81.3333,159.4664,14.9816,19.6296,20.7468,61.9455,38.6667,20.6667,0.0,18.0,0.0,20.6667,0.0254,0.2824,0.1893,0.2659,0.2576,0.0088,0.004,0.0094,0.2756,54.7205,2.5166,0.5774,1.7321,56.1278,280.4981,2.8506,21.2534,16.0053,90.0915,8.3865,2.5166,0.0,6.245,0.0,2.5166
nodes=32_prio=4_arrival=2s,mode=stablequeue2s_blocking=0_defpreempt=0,3,7199.3689,0.9195,0.5993,1.0484,1.547,-0.3427,-0.2616,-0.2405,0.7022,-712.3333,-198.3333,-162.3333,-121.3333,-1194.3333,328.0211,843.2077,664.4283,887.1662,650.3014,302.6667,56.6667,0.0,246.0,0.0,56.6667,0.3661,0.4343,0.5193,0.4471,0.2713,0.072,0.0845,0.0424,0.2926,163.0164,47.5219,48.5215,21.1266,236.0177,114.3079,90.9219,189.7146,181.6172,135.5957,56.1991,6.6583,0.0,50.1099,0.0,6.6583
nodes=32_prio=4_arrival=2s,mode=stablequeue2s_blocking=0_defpreempt=1,3,7199.4011,0.8507,0.5416,0.9497,0.7725,-0.0062,-0.0084,-0.0072,0.7508,218.6667,-2.3333,-2.3333,-4.6667,209.3333,-47.8158,20.5131,11.9376,14.7744,-2.7138,301.3333,66.0,0.3333,235.0,0.0,66.3333,0.3965,0.3112,0.3742,0.2615,0.1992,0.0144,0.0105,0.0099,0.2236,58.7736,0.5774,5.0332,1.1547,54.8118,20.7575,7.9831,2.1854,5.5545,6.7937,19.3477,7.5498,0.5774,26.2869,0.0,8.0208
nodes=32_prio=4_arrival=2s,mode=stablequeue2s_blocking=1_defpreempt=0,3,7199.3722,0.8811,0.5338,0.9991,1.5634,-0.3838,-0.2785,-0.264,0.6371,-688.6667,-212.3333,-165.3333,-125.0,-1191.3333,328.4342,954.066,702.8983,995.6565,705.799,315.6667,57.0,0.0,258.6667,0.0,57.0,0.4046,0.4048,0.4612,0.389,0.2599,0.0377,0.0811,0.0743,0.211,144.5868,19.3993,42.4774,12.7671,190.7415,99.5092,141.6696,172.8063,437.1269,170.7096,38.2797,3.4641,0.0,35.9073,0.0,3.4641
nodes=32_prio=4_arrival=2s,mode=stablequeue2s_blocking=1_defpreempt=1,3,7199.539,0.8497,0.5447,0.9427,0.7596,-0.0097,-0.0066,-0.0092,0.7341,238.6667,-11.0,-7.6667,-3.6667,216.3333,-9.6293,21.4457,14.8693,14.6279,10.0105,312.0,68.3333,0.0,243.6667,0.0,68.3333,0.4418,0.3183,0.4028,0.326,0.2718,0.0103,0.0014,0.0043,0.2766,43.1548,4.0,4.0415,1.1547,35.5293,152.1558,6.7354,8.1289,14.8908,44.7016,6.0828,9.7125,0.0,15.0111,0.0,9.7125
nodes=32_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,3,7199.3525,0.5615,0.3346,0.6237,1.4513,-0.4744,-0.3374,-0.3129,0.3267,-801.3333,-205.0,-172.3333,-137.3333,-1316.0,434.8521,1183.6036,966.2499,1083.4204,877.624,79.0,25.0,0.0,54.0,0.0,25.0,0.4136,0.3791,0.2771,0.3564,0.2394,0.0339,0.1223,0.0662,0.2165,181.0037,43.715,40.0541,22.8108,265.0057,312.9197,194.9279,368.8166,349.1767,282.3988,7.5498,3.0,0.0,6.245,0.0,3.0
nodes=32_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=1,3,7199.1017,0.5436,0.3405,0.6422,0.4913,-0.0094,-0.0067,-0.0078,0.4674,156.0,-8.6667,1.3333,-2.0,146.6667,83.7484,25.3686,13.6047,25.05,42.3341,77.6667,35.0,0.0,42.6667,0.0,35.0,0.1108,0.3319,0.3117,0.2845,0.2402,0.0086,0.0101,0.0099,0.2619,53.7773,6.1101,0.5774,1.7321,59.4755,67.3862,15.7678,20.1303,18.7635,29.3168,16.1658,7.5498,0.0,9.7125,0.0,7.5498
nodes=32_prio=4_arrival=2s,mode=stablequeue8s_blocking=1_defpreempt=0,3,7199.2851,0.6693,0.3985,0.7724,1.4718,-0.4375,-0.3294,-0.2886,0.4163,-812.6667,-223.3333,-182.3333,-135.3333,-1353.6667,290.1272,1049.4051,770.3306,1044.6182,742.8082,73.0,26.0,0.0,47.0,0.0,26.0,0.3029,0.4654,0.4521,0.4552,0.292,0.0433,0.1228,0.0461,0.3006,163.1022,33.9755,44.1173,20.4042,239.6755,108.6227,134.2284,295.9214,309.7631,186.5557,6.0828,1.0,0.0,6.245,0.0,1.0
nodes=32_prio=4_arrival=2s,mode=stablequeue8s_blocking=1_defpreempt=1,3,7199.2468,0.6,0.2882,0.6628,0.4777,-0.0064,-0.0055,-0.0089,0.4569,149.6667,-7.6667,-3.0,-2.6667,136.3333,96.4084,19.1947,8.1419,18.6079,42.2646,80.6667,35.0,0.0,45.6667,0.0,35.0,0.2183,0.3511,0.2743,0.2946,0.2279,0.007,0.0017,0.0032,0.2369,70.1166,5.1316,3.0,3.7859,71.7379,84.7805,8.6343,10.3207,24.7308,39.0742,29.2803,13.0,0.0,27.2091,0.0,13.0
nodes=32_prio=4_arrival=4s,mode=periodic32s_blocking=0_defpreempt=0,3,7199.5801,0.4859,0.3105,0.5296,1.399,-0.4801,-0.4297,-0.2912,0.198,-431.3333,-138.6667,-97.3333,-84.0,-751.3333,885.0175,2420.4365,2404.512,1430.8974,1746.6207,16.3333,15.0,0.0,1.3333,0.0,15.0,0.2624,0.6516,0.1709,0.6293,0.326,0.0587,0.1265,0.0897,0.3679,36.6924,25.1064,16.6533,6.9282,63.8462,393.0646,900.647,1404.0223,475.6222,633.6683,4.0415,2.6458,0.0,1.5275,0.0,2.6458
nodes=32_prio=4_arrival=4s,mode=periodic32s_blocking=0_defpreempt=1,3,7199.1784,0.5102,0.2177,0.5011,0.3686,-0.0043,-0.0015,-0.0016,0.3611,76.0,-1.0,1.0,-1.3333,74.6667,-72.333,6.6365,11.1325,4.0783,-21.0338,17.3333,16.0,0.0,1.3333,0.0,16.0,0.1283,0.5568,0.2646,0.5641,0.4377,0.0103,0.0034,0.0049,0.4238,34.6554,0.0,2.6458,1.5275,38.4751,220.8249,17.8424,30.177,21.7876,70.122,5.7735,7.0,0.0,1.5275,0.0,7.0
nodes=32_prio=4_arrival=4s,mode=periodic32s_blocking=1_defpreempt=0,3,7199.5133,0.5151,0.3634,0.5593,1.3931,-0.4937,-0.3764,-0.2824,0.2407,-428.3333,-132.6667,-95.6667,-87.6667,-744.3333,486.0507,2192.6455,1858.7596,1338.8475,1412.5397,14.6667,13.6667,0.0,1.0,0.0,13.6667,0.3353,0.7506,0.2686,0.7218,0.3177,0.08,0.0962,0.0305,0.4838,29.023,24.5425,8.3267,4.0415,54.0494,241.2847,545.5045,488.4473,189.5534,280.1617,3.7859,2.8868,0.0,1.0,0.0,2.8868
nodes=32_prio=4_arrival=4s,mode=periodic32s_blocking=1_defpreempt=1,3,7199.4062,0.5673,0.2128,0.5793,0.4044,-0.0049,-0.0039,-0.0036,0.392,66.0,0.0,1.0,-1.0,66.0,-8.6871,-8.2161,6.5659,-0.1146,-7.9983,17.6667,15.6667,0.0,2.0,0.0,15.6667,0.4116,0.6876,0.2533,0.6777,0.5034,0.0046,0.0038,0.0078,0.4911,45.9674,2.0,2.6458,2.0,48.5386,309.261,13.7152,35.2064,9.0108,107.5558,3.7859,5.6862,0.0,2.0,0.0,5.6862
nodes=32_prio=4_arrival=4s,mode=periodic64s_blocking=0_defpreempt=0,3,7199.6871,0.337,0.1946,0.3223,1.3815,-0.5342,-0.4294,-0.3248,0.0931,-453.3333,-139.0,-99.3333,-86.6667,-778.3333,801.3619,1867.704,1836.1117,1916.7856,1524.0937,5.6667,5.0,0.0,0.6667,0.0,5.0,0.1961,0.5595,0.214,0.566,0.3739,0.0421,0.0667,0.1402,0.3396,42.7824,27.074,9.2916,4.1633,67.5006,307.2606,724.0933,529.2976,1090.8932,122.1586,1.1547,2.0,0.0,1.1547,0.0,2.0
nodes=32_prio=4_arrival=4s,mode=periodic64s_blocking=0_defpreempt=1,3,7199.4113,0.2898,0.0808,0.2679,0.2151,-0.0058,-0.0022,-0.0007,0.2065,28.3333,-3.0,0.6667,-1.0,25.0,-1.8589,3.9875,2.2411,-6.4286,2.607,4.6667,4.6667,0.0,0.0,0.0,4.6667,0.1782,0.4599,0.2837,0.4861,0.3972,0.0101,0.0066,0.0042,0.3882,21.2211,1.0,2.0817,1.7321,23.8956,581.5578,8.8877,38.6783,6.4481,188.9137,3.0551,3.0551,0.0,0.0,0.0,3.0551
nodes=32_prio=4_arrival=4s,mode=periodic64s_blocking=1_defpreempt=0,3,7199.4784,0.1764,0.1795,0.1711,1.3737,-0.5782,-0.4805,-0.3322,-0.0172,-450.6667,-140.0,-99.3333,-85.0,-775.0,613.4369,2010.8863,1883.0825,2090.6346,1542.709,6.6667,5.6667,0.0,1.0,0.0,5.6667,0.3672,0.554,0.091,0.5482,0.3836,0.0698,0.1417,0.1786,0.2502,31.0698,22.3383,15.3731,5.5678,56.3471,324.3526,324.4976,197.3129,1201.9036,52.2027,3.2146,2.3094,0.0,1.0,0.0,2.3094
nodes=32_prio=4_arrival=4s,mode=periodic64s_blocking=1_defpreempt=1,3,7199.8541,-29.0923,-27.3306,-29.0781,-26.8843,-16.9966,-19.8483,-13.5503,-77.2796,-464.3333,-295.0,-250.6667,-205.6667,-1215.6667,-119.6242,-0.5392,8.8848,-10.8315,-43.4905,7.0,7.0,0.0,0.0,0.0,7.0,0.0353,50.741,47.4375,50.7628,46.7843,29.4272,34.3716,23.4635,134.0457,844.97,507.4919,429.8376,354.4987,2136.7923,456.6966,28.1428,14.0819,1.0169,164.0151,5.6569,5.6569,0.0,0.0,0.0,5.6569
nodes=32_prio=4_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,3,7199.0873,1.0203,0.6603,1.1231,1.5536,-0.3402,-0.269,-0.1893,0.755,-324.0,-139.6667,-88.6667,-75.0,-627.3333,279.0661,1654.4247,1835.8192,1298.022,1194.9988,56.3333,44.0,0.3333,12.0,0.0,44.3333,0.0805,0.8902,0.0716,0.8347,0.3018,0.0629,0.0999,0.0408,0.4918,62.0967,18.8237,24.6847,5.1962,95.626,448.2414,644.265,900.0024,349.5868,302.1259,10.0167,3.6056,0.5774,8.0,0.0,3.5119
nodes=32_prio=4_arrival=4s,mode=periodic8s_blocking=0_defpreempt=1,3,7199.5793,1.247,0.7342,1.269,0.8598,0.5145,0.0001,-0.005,1.3693,184.6667,-7.0,0.0,-4.3333,173.3333,-282.504,28.8546,37.0405,27.7627,-68.3749,61.6667,47.3333,1.6667,12.6667,0.0,49.0,0.4265,0.7054,0.0867,0.6945,0.477,0.8818,0.0074,0.0058,0.6647,71.2905,8.6603,3.0,4.0415,62.1718,314.52,37.4856,36.8024,13.3003,93.611,4.7258,8.0208,2.0817,5.0332,0.0,7.9373
nodes=32_prio=4_arrival=4s,mode=periodic8s_blocking=1_defpreempt=0,3,7198.7316,1.07,0.6594,1.1741,1.5446,-0.34,-0.2589,-0.1919,0.7538,-334.0,-141.3333,-87.0,-76.6667,-639.0,435.3537,1788.1541,1586.0091,1330.3171,1219.0247,52.3333,43.0,1.0,8.3333,0.0,44.0,0.9325,0.8655,0.0653,0.8034,0.331,0.0694,0.0852,0.0401,0.509,49.7594,21.2211,14.9332,3.2146,74.5453,316.0074,668.1921,749.319,537.5391,410.4642,12.6623,6.0828,0.0,7.0238,0.0,6.0828
nodes=32_prio=4_arrival=4s,mode=periodic8s_blocking=1_defpreempt=1,3,7199.3118,0.9966,0.6016,1.0742,0.8557,-0.0081,-0.0081,-0.0041,0.8354,173.3333,-3.3333,-4.0,-5.0,161.0,-199.9519,32.5958,42.2855,22.8106,-41.8189,54.3333,43.6667,1.3333,9.3333,0.0,45.0,0.1885,0.8142,0.1358,0.7686,0.4904,0.004,0.0046,0.0086,0.4813,32.532,4.1633,6.5574,4.3589,40.3361,227.7077,6.7716,10.3713,6.3593,67.3875,5.5076,3.5119,1.1547,8.0829,0.0,2.6458
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,3,7199.5417,0.8455,0.3456,0.9873,0.9935,-0.676,-0.4731,-0.2973,-0.4529,-346.6667,-293.6667,-218.3333,-136.6667,-995.3333,3076.0823,4529.8316,3626.6293,2802.2111,3519.9007,189.3333,129.3333,9.0,51.0,3.0,135.3333,0.1148,0.9461,0.1098,0.8326,0.4804,0.1306,0.1289,0.0443,0.7805,74.6079,25.482,45.742,9.2916,146.6026,571.6738,1657.069,1148.1342,1012.5603,1020.4017,13.0128,4.6188,2.6458,16.6433,2.6458,6.3509
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=1,3,7199.1416,0.4948,0.0745,0.5952,0.1684,-0.3944,-0.3094,-0.2321,-0.7675,76.3333,-233.0,-170.3333,-129.0,-456.0,2897.0569,2532.7273,2279.2609,2211.2144,2532.4849,198.3333,139.3333,6.3333,52.6667,1.3333,144.3333,0.9116,0.987,0.182,0.9045,0.7367,0.0432,0.1023,0.0158,0.8436,131.4889,14.1774,49.6622,11.5326,152.1447,767.3851,650.7302,723.3133,212.7508,536.5554,10.0167,12.3423,2.0817,21.3854,0.5774,13.0512
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,3,7199.1848,0.8598,0.3662,1.0048,0.983,-0.6494,-0.4548,-0.2846,-0.4059,-336.3333,-286.6667,-198.6667,-136.0,-957.6667,3137.6196,4107.208,3324.4402,2674.8101,3330.4968,192.6667,130.3333,8.0,54.3333,0.6667,137.6667,0.7497,1.0041,0.0885,0.9102,0.5338,0.1638,0.1532,0.0507,0.8407,103.365,32.6548,53.1068,4.3589,161.6612,1676.7487,1594.019,1210.8791,527.2612,1057.6667,15.5671,5.8595,2.6458,22.3681,0.5774,8.1445
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=1,3,7199.5806,0.5042,0.0961,0.6027,0.0989,-0.3856,-0.285,-0.237,-0.8087,72.3333,-227.0,-155.6667,-129.0,-439.3333,2746.9512,2408.6479,2077.3936,2122.3933,2386.3132,198.3333,138.0,7.0,53.3333,1.6667,143.3333,0.3493,0.9945,0.2226,0.9115,0.7914,0.0574,0.1076,0.0239,0.9466,124.2793,16.4621,47.9618,7.2111,167.9355,737.0416,611.7331,891.9035,470.1784,663.2222,11.5902,5.5678,3.4641,18.5023,0.5774,8.5049
nodes=32_prio=4_arrival=4s,mode=stablequeue16s_blocking=0_defpreempt=0,3,7199.5923,0.7691,0.5056,0.8502,1.446,-0.4358,-0.3287,-0.2241,0.4574,-414.0,-137.6667,-95.3333,-85.6667,-732.6667,704.1519,1729.1655,1858.6776,1335.4473,1365.132,38.6667,23.0,0.0,15.6667,0.0,23.0,0.3074,0.7996,0.0835,0.757,0.3186,0.0712,0.0932,0.0138,0.4516,32.7872,14.1892,11.1505,7.7675,42.6185,149.6154,379.2786,939.1861,69.4632,350.5439,3.5119,1.0,0.0,4.1633,0.0,1.0
nodes=32_prio=4_arrival=4s,mode=stablequeue16s_blocking=0_defpreempt=1,3,7199.7023,0.7996,0.4772,0.8413,0.6973,-0.003,-0.0018,-0.0018,0.6906,103.3333,-0.3333,2.0,0.6667,105.6667,-171.9685,-0.7266,14.1581,-4.5801,-53.1487,41.0,24.0,0.0,17.0,0.0,24.0,0.2264,0.7322,0.128,0.7021,0.4537,0.0087,0.0049,0.0074,0.4377,17.7858,1.1547,1.7321,0.5774,18.7705,331.6703,8.6212,7.625,20.4354,106.1052,7.0,8.8882,0.0,2.0,0.0,8.8882
nodes=32_prio=4_arrival=4s,mode=stablequeue16s_blocking=1_defpreempt=0,3,7199.4878,0.8031,0.5284,0.8709,1.4969,-0.3967,-0.3483,-0.2332,0.5186,-406.0,-135.0,-90.0,-79.3333,-710.3333,383.9701,1298.0614,1865.2812,1273.2166,1140.0169,36.0,20.0,0.0,16.0,0.0,20.0,0.3862,0.824,0.1154,0.793,0.3374,0.0813,0.1494,0.0325,0.4896,45.3982,24.4336,12.1244,8.7369,79.2107,230.2671,478.8414,1172.9247,313.4845,370.287,5.2915,4.3589,0.0,1.0,0.0,4.3589
nodes=32_prio=4_arrival=4s,mode=stablequeue16s_blocking=1_defpreempt=1,3,7199.5537,0.7286,0.4046,0.7645,0.5911,0.0003,-0.0017,0.001,0.5908,94.0,-1.0,1.0,0.0,94.0,5.4145,6.3948,0.7304,4.6555,1.8377,42.0,22.6667,0.0,19.3333,0.0,22.6667,0.3805,0.763,0.1773,0.7463,0.5146,0.0069,0.0054,0.0072,0.5012,50.4777,2.6458,3.0,1.0,51.4198,110.2092,23.3229,30.3014,1.2738,47.2121,8.0,8.7369,0.0,2.0817,0.0,8.7369
nodes=32_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,3,7199.5047,1.1863,0.7725,1.2963,1.582,-0.3098,-0.2112,-0.1643,0.8968,-301.0,-132.6667,-88.6667,-80.6667,-603.0,200.7583,1111.6698,1129.8993,957.8789,803.9643,239.0,56.6667,0.0,182.3333,0.0,56.6667,0.3968,0.8742,0.0025,0.8168,0.2864,0.1165,0.0928,0.0356,0.4895,74.7262,28.0416,28.9194,9.5044,121.062,178.2393,294.0441,501.0774,320.2952,219.6613,37.0405,3.0551,0.0,35.2326,0.0,3.0551
nodes=32_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=1,3,7199.2434,1.0964,0.6752,1.1906,0.97,-0.0076,-0.0078,-0.0032,0.9514,208.6667,-2.6667,-2.0,-0.3333,203.6667,-155.1786,7.8417,31.2801,4.5458,-37.6647,240.3333,54.3333,1.6667,184.3333,0.0,56.0,0.1608,0.7997,0.1091,0.7504,0.4514,0.0113,0.0014,0.0059,0.4338,77.2938,0.5774,2.6458,1.1547,77.6938,318.0446,13.6019,12.0323,10.7664,102.8483,22.8108,8.0208,2.0817,21.3854,0.0,7.9373
nodes=32_prio=4_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,3,7199.4025,1.2045,0.7916,1.3245,1.6134,-0.3189,-0.2123,-0.1517,0.9304,-303.0,-130.6667,-89.3333,-69.3333,-592.3333,222.8607,1152.4562,1216.3038,923.1259,835.4607,224.3333,52.0,0.6667,171.6667,0.0,52.6667,0.262,0.9236,0.0076,0.8629,0.3201,0.1142,0.0807,0.0389,0.5218,64.4903,23.7978,25.4231,9.4516,102.9968,90.4287,326.0625,558.2459,217.4953,271.0369,31.9427,7.8102,1.1547,29.5691,0.0,8.9629
nodes=32_prio=4_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=1,3,7199.3768,1.1495,0.7188,1.2204,1.024,-0.0024,-0.0047,-0.0039,1.0129,213.0,-3.6667,0.3333,-2.0,207.6667,-246.5935,1.6071,8.617,9.9341,-71.2949,228.0,56.6667,1.6667,169.6667,0.0,58.3333,0.22,0.8413,0.0855,0.793,0.4679,0.0084,0.0076,0.0047,0.4536,64.1561,3.0551,5.0332,1.7321,67.3078,283.7065,23.3185,22.9552,7.3816,92.8191,5.2915,10.0664,2.0817,12.3423,0.0,8.0208
nodes=32_prio=4_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,3,7199.5021,1.0243,0.6321,1.0844,1.538,-0.3651,-0.2852,-0.1872,0.7006,-369.0,-137.3333,-91.3333,-80.0,-677.6667,438.7209,1223.6646,1699.0686,1145.9145,1078.5684,73.0,33.0,0.0,40.0,0.0,33.0,0.3917,0.8434,0.1011,0.8093,0.3401,0.0837,0.0888,0.032,0.5163,60.5558,28.0951,20.0333,6.245,101.1056,215.479,82.4209,534.6578,179.2489,242.1268,14.4222,1.7321,0.0,12.7671,0.0,1.7321
nodes=32_prio=4_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=1,3,7199.4611,0.9816,0.5454,1.0476,0.8296,-0.0042,-0.0046,-0.0036,0.8172,168.6667,-1.3333,0.3333,-0.6667,167.0,-169.5634,0.6787,24.4287,-3.6669,-51.2461,81.0,39.3333,0.0,41.6667,0.0,39.3333,0.1274,0.8627,0.179,0.8202,0.5366,0.0119,0.0064,0.0048,0.5287,44.7698,2.0817,3.5119,1.1547,46.8615,218.8748,11.9464,26.2751,14.1206,65.2032,10.8167,3.2146,0.0,13.0128,0.0,3.2146
nodes=32_prio=4_arrival=4s,mode=stablequeue8s_blocking=1_defpreempt=0,3,7199.5949,1.0401,0.6279,1.0943,1.5218,-0.3513,-0.2582,-0.1962,0.716,-359.6667,-136.0,-95.3333,-85.3333,-676.3333,393.6012,1738.8075,1421.7991,1046.843,1112.4403,78.6667,37.3333,0.6667,40.6667,0.0,38.0,0.2714,0.8057,0.1135,0.7699,0.3444,0.0647,0.0948,0.0063,0.466,47.0886,20.4206,16.1967,3.2146,73.7111,175.4861,865.4602,352.1019,171.7425,301.473,12.5033,4.0415,1.1547,8.5049,0.0,5.1962
